"zip","name","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","city","stabbr","cty_name"
"12151","ROUND LAKE, NY","H",439,"H",5833,"H",27985,30,"ROUND LAKE","NY","SARATOGA"
"12153","SAND LAKE, NY","G",34,"H",234,"H",1024,10,"SAND LAKE","NY","RENSSELAER"
"12154","SCHAGHTICOKE, NY","H",420,"G",3460,"G",16329,64,"SCHAGHTICOKE","NY","RENSSELAER"
"12155","SCHENEVUS, NY","H",61,"G",421,"G",1955,20,"SCHENEVUS","NY","OTSEGO"
"12156","SCHODACK LANDING, NY","H",381,"H",4668,"H",20384,16,"SCHODACK LANDING","NY","RENSSELAER"
"12157","SCHOHARIE, NY","H",456,"H",3128,"H",13922,80,"SCHOHARIE","NY","SCHOHARIE"
"12158","SELKIRK, NY","G",1560,"H",34745,"H",130716,101,"SELKIRK","NY","ALBANY"
"12159","SLINGERLANDS, NY","G",2100,"G",18647,"G",77561,149,"SLINGERLANDS","NY","ALBANY"
"12160","SLOANSVILLE, NY","H",29,"G",244,"G",978,12,"SLOANSVILLE","NY","SCHOHARIE"
"12161","SOUTH BETHLEHEM, NY","J",189,"J",2084,"J",10611,6,"SOUTH BETHLEHEM","NY","ALBANY"
"12164","SPECULATOR, NY","H",262,"H",1343,"H",6671,31,"SPECULATOR","NY","HAMILTON"
"12165","SPENCERTOWN, NY","J",181,"J",5528,"J",21611,14,"SPENCERTOWN","NY","COLUMBIA"
"12166","SPRAKERS, NY","H",106,"H",832,"H",3877,15,"SPRAKERS","NY","MONTGOMERY"
"12167","STAMFORD, NY","G",548,"G",4107,"G",18572,59,"STAMFORD","NY","DELAWARE"
"12168","STEPHENTOWN, NY","J",130,"G",1204,"G",4977,22,"STEPHENTOWN","NY","RENSSELAER"
"12169","STEPHENTOWN, NY","H",39,"H",497,"H",3932,6,"STEPHENTOWN","NY","RENSSELAER"
"12170","STILLWATER, NY","H",236,"G",1481,"G",7806,62,"STILLWATER","NY","SARATOGA"
"12172","STOTTVILLE, NY","H",68,"H",403,"G",1695,6,"STOTTVILLE","NY","COLUMBIA"
"12173","STUYVESANT, NY","G",101,"G",1051,"G",4729,19,"STUYVESANT","NY","COLUMBIA"
"12174","STUYVESANT FALLS, NY","J",19,"G",82,"G",331,5,"STUYVESANT FALLS","NY","COLUMBIA"
"12175","SUMMIT, NY","J",17,"G",21,"G",163,5,"SUMMIT","NY","SCHOHARIE"
"12176","SURPRISE, NY","J",23,"J",254,"J",948,3,"SURPRISE","NY","GREENE"
"12177","TRIBES HILL, NY","G",17,"G",89,"H",451,7,"TRIBES HILL","NY","MONTGOMERY"
"12180","TROY, NY","G",20271,"G",227802,"G",931321,1174,"TROY","NY","RENSSELAER"
"12181","TROY, NY","G",305,"G",3598,"G",13691,13,"TROY","NY","RENSSELAER"
"12182","TROY, NY","G",2544,"G",21587,"G",88777,202,"TROY","NY","RENSSELAER"
"12183","TROY, NY","G",1536,"G",20724,"G",81460,80,"TROY","NY","ALBANY"
"12184","VALATIE, NY","G",1470,"G",10782,"G",46333,170,"VALATIE","NY","COLUMBIA"
"12185","VALLEY FALLS, NY","H",65,"H",757,"H",3610,22,"VALLEY FALLS","NY","RENSSELAER"
"12186","VOORHEESVILLE, NY","H",864,"H",11062,"H",41553,107,"VOORHEESVILLE","NY","ALBANY"
"12187","WARNERVILLE, NY","G",4,"J",18,"G",73,3,"WARNERVILLE","NY","SCHOHARIE"
"12188","WATERFORD, NY","G",3680,"H",64864,"H",297788,163,"WATERFORD","NY","SARATOGA"
"12189","WATERVLIET, NY","G",2851,"G",31594,"G",126520,268,"WATERVLIET","NY","ALBANY"
"12190","WELLS, NY","J",91,"J",497,"J",2145,5,"WELLS","NY","HAMILTON"
"12192","WEST COXSACKIE, NY","H",1136,"H",14284,"H",55023,64,"WEST COXSACKIE","NY","GREENE"
"12193","WESTERLO, NY","H",237,"H",3632,"H",16122,32,"WESTERLO","NY","ALBANY"
"12195","WEST LEBANON, NY","H",48,"H",573,"H",2998,8,"WEST LEBANON","NY","COLUMBIA"
"12196","WEST SAND LAKE, NY","G",536,"G",4162,"G",20706,61,"WEST SAND LAKE","NY","RENSSELAER"
"12197","WORCESTER, NY","H",182,"H",1702,"H",6998,27,"WORCESTER","NY","OTSEGO"
"12198","WYNANTSKILL, NY","H",1018,"H",7412,"H",31950,108,"WYNANTSKILL","NY","RENSSELAER"
"12201","ALBANY, NY","H",338,"H",4351,"H",17034,13,"ALBANY","NY","ALBANY"
"12202","ALBANY, NY","G",2970,"G",35865,"G",149996,173,"ALBANY","NY","ALBANY"
"12203","ALBANY, NY","G",18964,"G",263346,"G",1023289,960,"ALBANY","NY","ALBANY"
"12204","ALBANY, NY","H",7706,"G",110266,"G",441970,304,"ALBANY","NY","ALBANY"
"12205","ALBANY, NY","G",35748,"G",368440,"G",1501011,1820,"ALBANY","NY","ALBANY"
"12206","ALBANY, NY","G",9227,"G",113466,"G",458032,550,"ALBANY","NY","ALBANY"
"12207","ALBANY, NY","G",10219,"G",190774,"G",733910,618,"ALBANY","NY","ALBANY"
"12208","ALBANY, NY","G",22710,"G",352362,"G",1406036,364,"ALBANY","NY","ALBANY"
"12209","ALBANY, NY","G",995,"H",8435,"H",34034,121,"ALBANY","NY","ALBANY"
"12210","ALBANY, NY","G",3542,"G",41163,"G",165677,371,"ALBANY","NY","ALBANY"
"12211","ALBANY, NY","G",11750,"H",165465,"H",624446,350,"ALBANY","NY","ALBANY"
"12212","ALBANY, NY","G",273,"H",4243,"H",17616,11,"ALBANY","NY","ALBANY"
"12220","ALBANY, NY","G",63,"G",451,"G",1854,6,"ALBANY","NY","ALBANY"
"12222","ALBANY, NY","G",1637,"H",11496,"H",48398,30,"ALBANY","NY","ALBANY"
"12223","ALBANY, NY","J",22,"J",417,"J",1852,7,"ALBANY","NY","ALBANY"
"12224","ALBANY, NY","H",25,"J",923,"J",2721,6,"ALBANY","NY","ALBANY"
"12226","ALBANY, NY","J",13,"H",102,"H",399,3,"ALBANY","NY","ALBANY"
"12228","ALBANY, NY","J",19,"J",161,"J",750,3,"ALBANY","NY","ALBANY"
"12240","ALBANY, NY","H",36,"G",258,"G",1378,6,"ALBANY","NY","ALBANY"
"12242","ALBANY, NY","J",117,"J",1327,"J",5554,4,"ALBANY","NY","ALBANY"
"12250","ALBANY, NY","H",83,"G",1590,"G",6352,9,"ALBANY","NY","ALBANY"
"12260","ALBANY, NY","H",139,"H",2580,"H",11255,11,"ALBANY","NY","ALBANY"
"12301","SCHENECTADY, NY","H",249,"H",4196,"G",21702,14,"SCHENECTADY","NY","SCHENECTADY"
"12302","SCHENECTADY, NY","G",7516,"G",70728,"G",296792,524,"SCHENECTADY","NY","SCHENECTADY"
"12303","SCHENECTADY, NY","H",5527,"H",52251,"H",222667,474,"SCHENECTADY","NY","SCHENECTADY"
"12304","SCHENECTADY, NY","G",6574,"G",56940,"G",235975,420,"SCHENECTADY","NY","SCHENECTADY"
"12305","SCHENECTADY, NY","G",7284,"G",82094,"G",340223,394,"SCHENECTADY","NY","SCHENECTADY"
"12306","SCHENECTADY, NY","G",5745,"G",55376,"G",231845,476,"SCHENECTADY","NY","SCHENECTADY"
"12307","SCHENECTADY, NY","G",1475,"G",11982,"G",52506,118,"SCHENECTADY","NY","SCHENECTADY"
"12308","SCHENECTADY, NY","G",7696,"G",99129,"G",409572,218,"SCHENECTADY","NY","SCHENECTADY"
"12309","SCHENECTADY, NY","H",7086,"J",128916,"H",535141,467,"SCHENECTADY","NY","SCHENECTADY"
"12325","SCHENECTADY, NY","J",91,"J",701,"J",3321,5,"SCHENECTADY","NY","SCHENECTADY"
"12345","SCHENECTADY, NY","J",6597,"J",162171,"J",622496,34,"SCHENECTADY","NY","SCHENECTADY"
"12401","KINGSTON, NY","G",18593,"G",171977,"G",720548,1451,"KINGSTON","NY","ULSTER"
"12402","KINGSTON, NY","J",38,"H",427,"H",2092,14,"KINGSTON","NY","ULSTER"
"12404","ACCORD, NY","G",330,"G",2868,"G",15557,85,"ACCORD","NY","ULSTER"
"12405","ACRA, NY","G",18,"J",110,"H",476,9,"ACRA","NY","GREENE"
"12406","ARKVILLE, NY","H",144,"G",898,"G",3934,23,"ARKVILLE","NY","DELAWARE"
"12407","ASHLAND, NY","J",37,"H",285,"H",1308,11,"ASHLAND","NY","GREENE"
"12409","BEARSVILLE, NY","H",75,"G",861,"G",4680,31,"BEARSVILLE","NY","ULSTER"
"12410","BIG INDIAN, NY","J",109,"J",659,"J",3065,13,"BIG INDIAN","NY","ULSTER"
"12411","BLOOMINGTON, NY","J",12,"G",70,"G",321,7,"BLOOMINGTON","NY","ULSTER"
"12412","BOICEVILLE, NY","H",200,"G",1764,"G",7392,22,"BOICEVILLE","NY","ULSTER"
"12413","CAIRO, NY","G",630,"G",4523,"G",19404,79,"CAIRO","NY","GREENE"
"12414","CATSKILL, NY","G",3170,"G",25338,"G",110391,314,"CATSKILL","NY","GREENE"
"12416","CHICHESTER, NY","G",6,"J",60,"J",296,5,"CHICHESTER","NY","ULSTER"
"12417","CONNELLY, NY","J",22,"J",149,"J",636,4,"CONNELLY","NY","ULSTER"
"12418","CORNWALLVILLE, NY","J",107,"J",992,"J",4718,10,"CORNWALLVILLE","NY","GREENE"
"12419","COTTEKILL, NY","J",192,"J",1086,"J",4434,13,"COTTEKILL","NY","ULSTER"
"12420","CRAGSMOOR, NY","J",5,"J",30,"J",266,4,"CRAGSMOOR","NY","ULSTER"
"12421","DENVER, NY","J",7,"J",53,"G",837,7,"DENVER","NY","DELAWARE"
"12422","DURHAM, NY","J",65,"J",479,"J",2387,8,"DURHAM","NY","GREENE"
"12423","EAST DURHAM, NY","H",320,"J",5917,"J",25493,23,"EAST DURHAM","NY","GREENE"
"12424","EAST JEWETT, NY","J",154,"J",80,"J",633,4,"EAST JEWETT","NY","GREENE"
"12427","ELKA PARK, NY","G",16,"J",95,"H",376,7,"ELKA PARK","NY","GREENE"
"12428","ELLENVILLE, NY","G",1603,"G",12596,"G",54450,154,"ELLENVILLE","NY","ULSTER"
"12429","ESOPUS, NY","H",24,"H",168,"H",777,8,"ESOPUS","NY","ULSTER"
"12430","FLEISCHMANNS, NY","H",113,"G",1075,"G",5284,32,"FLEISCHMANNS","NY","DELAWARE"
"12431","FREEHOLD, NY","H",94,"G",514,"G",2654,20,"FREEHOLD","NY","GREENE"
"12432","GLASCO, NY","H",42,"G",206,"G",933,13,"GLASCO","NY","ULSTER"
"12433","GLENFORD, NY","H",30,"G",203,"G",840,8,"GLENFORD","NY","ULSTER"
"12434","GRAND GORGE, NY","H",113,"H",674,"H",2512,22,"GRAND GORGE","NY","DELAWARE"
"12435","GREENFIELD PARK, NY","J",15,"G",94,"G",1283,10,"GREENFIELD PARK","NY","ULSTER"
"12436","HAINES FALLS, NY","H",67,"G",323,"G",1634,20,"HAINES FALLS","NY","GREENE"
"12438","HALCOTTSVILLE, NY","J",18,"G",97,"G",556,7,"HALCOTTSVILLE","NY","DELAWARE"
"12439","HENSONVILLE, NY","J",40,"J",189,"J",739,10,"HENSONVILLE","NY","GREENE"
"12440","HIGH FALLS, NY","G",237,"G",1705,"G",7590,44,"HIGH FALLS","NY","ULSTER"
"12441","HIGHMOUNT, NY","H",64,"H",465,"H",876,6,"HIGHMOUNT","NY","ULSTER"
"12442","HUNTER, NY","J",720,"J",4564,"H",14412,39,"HUNTER","NY","GREENE"
"12443","HURLEY, NY","G",451,"H",3878,"H",16536,57,"HURLEY","NY","ULSTER"
"12444","JEWETT, NY","J",18,"G",118,"G",1019,8,"JEWETT","NY","GREENE"
"12446","KERHONKSON, NY","G",750,"G",5399,"G",23247,97,"KERHONKSON","NY","ULSTER"
"12448","LAKE HILL, NY","J",5,"J",82,"J",400,3,"LAKE HILL","NY","ULSTER"
"12449","LAKE KATRINE, NY","H",2124,"J",25917,"J",104829,77,"LAKE KATRINE","NY","ULSTER"
"12450","LANESVILLE, NY","G",4,"H",29,"H",132,5,"LANESVILLE","NY","GREENE"
"12451","LEEDS, NY","H",199,"G",1541,"G",6065,20,"LEEDS","NY","GREENE"
"12453","MALDEN ON HUDSON, NY","J",92,"H",366,"H",1604,7,"MALDEN ON HUDSON","NY","ULSTER"
"12454","MAPLECREST, NY","J",12,"J",16,"J",148,4,"MAPLECREST","NY","GREENE"
"12455","MARGARETVILLE, NY","H",545,"H",4927,"H",20881,72,"MARGARETVILLE","NY","DELAWARE"
"12456","MOUNT MARION, NY","H",38,"H",343,"H",1566,3,"MOUNT MARION","NY","ULSTER"
"12457","MOUNT TREMPER, NY","H",247,"H",1593,"H",7628,21,"MOUNT TREMPER","NY","ULSTER"
"12458","NAPANOCH, NY","J",277,"J",1657,"H",7657,21,"NAPANOCH","NY","ULSTER"
"12459","NEW KINGSTON, NY","G",5,"J",13,"H",159,3,"NEW KINGSTON","NY","DELAWARE"
"12460","OAK HILL, NY","G",10,"H",79,"H",292,5,"OAK HILL","NY","GREENE"
"12461","OLIVEBRIDGE, NY","H",87,"H",648,"G",3224,36,"OLIVEBRIDGE","NY","ULSTER"
"12463","PALENVILLE, NY","G",81,"G",686,"G",2878,23,"PALENVILLE","NY","GREENE"
"12464","PHOENICIA, NY","G",137,"G",791,"G",4060,31,"PHOENICIA","NY","ULSTER"
"12465","PINE HILL, NY","H",25,"G",121,"G",417,7,"PINE HILL","NY","ULSTER"
"12466","PORT EWEN, NY","G",289,"G",2197,"G",9228,57,"PORT EWEN","NY","ULSTER"
"12468","PRATTSVILLE, NY","H",143,"H",738,"H",3647,29,"PRATTSVILLE","NY","GREENE"
"12469","PRESTON HOLLOW, NY","J",17,"G",156,"G",684,7,"PRESTON HOLLOW","NY","ALBANY"
"12470","PURLING, NY","H",24,"H",116,"H",508,9,"PURLING","NY","GREENE"
"12471","RIFTON, NY","G",2,"J",4,"J",84,3,"RIFTON","NY","ULSTER"
"12472","ROSENDALE, NY","G",275,"G",1663,"G",8371,59,"ROSENDALE","NY","ULSTER"
"12473","ROUND TOP, NY","H",48,"G",355,"G",2345,20,"ROUND TOP","NY","GREENE"
"12474","ROXBURY, NY","G",161,"G",848,"G",3788,34,"ROXBURY","NY","DELAWARE"
"12475","RUBY, NY","H",86,"J",225,"J",1148,9,"RUBY","NY","ULSTER"
"12477","SAUGERTIES, NY","G",3928,"G",34589,"G",147359,473,"SAUGERTIES","NY","ULSTER"
"12480","SHANDAKEN, NY","J",31,"J",427,"H",2370,14,"SHANDAKEN","NY","ULSTER"
"12481","SHOKAN, NY","G",219,"G",1944,"H",9311,38,"SHOKAN","NY","ULSTER"
"12482","SOUTH CAIRO, NY","H",151,"G",1577,"G",7333,14,"SOUTH CAIRO","NY","GREENE"
"12483","SPRING GLEN, NY","J",5,"J",16,"G",73,3,"SPRING GLEN","NY","ULSTER"
"12484","STONE RIDGE, NY","G",816,"H",8018,"H",33673,104,"STONE RIDGE","NY","ULSTER"
"12485","TANNERSVILLE, NY","H",267,"G",1798,"G",8115,52,"TANNERSVILLE","NY","GREENE"
"12486","TILLSON, NY","J",129,"J",832,"H",3357,15,"TILLSON","NY","ULSTER"
"12487","ULSTER PARK, NY","J",178,"J",1691,"H",7832,41,"ULSTER PARK","NY","ULSTER"
"12489","WAWARSING, NY","H",47,"G",354,"G",1518,11,"WAWARSING","NY","ULSTER"
"12491","WEST HURLEY, NY","G",231,"H",1922,"H",9034,51,"WEST HURLEY","NY","ULSTER"
"12492","WEST KILL, NY","H",28,"G",350,"H",2445,9,"WEST KILL","NY","GREENE"
"12493","WEST PARK, NY","G",53,"G",315,"G",1518,11,"WEST PARK","NY","ULSTER"
"12494","WEST SHOKAN, NY","G",27,"H",140,"H",716,15,"WEST SHOKAN","NY","ULSTER"
"12495","WILLOW, NY","J",100,"H",733,"H",3148,18,"WILLOW","NY","ULSTER"
"12496","WINDHAM, NY","H",1046,"H",5903,"H",18817,94,"WINDHAM","NY","GREENE"
"12498","WOODSTOCK, NY","G",1327,"H",11034,"H",48880,214,"WOODSTOCK","NY","ULSTER"
"12501","AMENIA, NY","G",696,"G",6683,"G",30010,70,"AMENIA","NY","DUTCHESS"
"12502","ANCRAM, NY","H",161,"J",2634,"H",8622,22,"ANCRAM","NY","COLUMBIA"
"12503","ANCRAMDALE, NY","H",171,"H",1122,"H",4416,21,"ANCRAMDALE","NY","COLUMBIA"
"12504","ANNANDALE ON HUDSON, NY","J",2321,"J",16274,"J",72734,7,"ANNANDALE ON HUDSON","NY","DUTCHESS"
"12506","BANGALL, NY","J",21,"J",339,"J",1556,4,"BANGALL","NY","DUTCHESS"
"12507","BARRYTOWN, NY","J",48,"H",467,"J",1446,6,"BARRYTOWN","NY","DUTCHESS"
"12508","BEACON, NY","G",2987,"G",27882,"G",119216,390,"BEACON","NY","DUTCHESS"
"12510","BILLINGS, NY","J",20,"G",229,"G",1000,4,"BILLINGS","NY","DUTCHESS"
"12513","CLAVERACK, NY","G",208,"G",1976,"G",7690,33,"CLAVERACK","NY","COLUMBIA"
"12514","CLINTON CORNERS, NY","G",150,"G",1091,"G",4622,45,"CLINTON CORNERS","NY","DUTCHESS"
"12515","CLINTONDALE, NY","H",114,"G",1009,"G",5108,30,"CLINTONDALE","NY","ULSTER"
"12516","COPAKE, NY","G",311,"G",2789,"H",12188,43,"COPAKE","NY","COLUMBIA"
"12517","COPAKE FALLS, NY","G",39,"H",273,"J",1140,12,"COPAKE FALLS","NY","COLUMBIA"
"12518","CORNWALL, NY","G",1556,"H",16819,"G",69244,139,"CORNWALL","NY","ORANGE"
"12520","CORNWALL ON HUDSON, NY","H",324,"H",3084,"H",13209,69,"CORNWALL ON HUDSON","NY","ORANGE"
"12521","CRARYVILLE, NY","G",153,"G",1102,"G",4278,35,"CRARYVILLE","NY","COLUMBIA"
"12522","DOVER PLAINS, NY","G",698,"H",8285,"H",37800,83,"DOVER PLAINS","NY","DUTCHESS"
"12523","ELIZAVILLE, NY","G",206,"H",2093,"H",8851,28,"ELIZAVILLE","NY","COLUMBIA"
"12524","FISHKILL, NY","G",7993,"G",84739,"G",359395,589,"FISHKILL","NY","DUTCHESS"
"12525","GARDINER, NY","G",1052,"G",9751,"G",42378,112,"GARDINER","NY","ULSTER"
"12526","GERMANTOWN, NY","G",637,"H",6050,"H",25009,100,"GERMANTOWN","NY","COLUMBIA"
"12527","GLENHAM, NY","G",10,"H",77,"H",283,6,"GLENHAM","NY","DUTCHESS"
"12528","HIGHLAND, NY","G",3250,"G",28855,"G",124627,340,"HIGHLAND","NY","ULSTER"
"12529","HILLSDALE, NY","G",364,"G",3385,"G",15451,65,"HILLSDALE","NY","COLUMBIA"
"12530","HOLLOWVILLE, NY","J",106,"J",788,"J",2957,3,"HOLLOWVILLE","NY","COLUMBIA"
"12531","HOLMES, NY","G",478,"G",3872,"G",17198,75,"HOLMES","NY","DUTCHESS"
"12533","HOPEWELL JUNCTION, NY","H",7081,"H",130214,"H",531306,588,"HOPEWELL JUNCTION","NY","DUTCHESS"
"12534","HUDSON, NY","G",8545,"G",81393,"G",337149,621,"HUDSON","NY","COLUMBIA"
"12537","HUGHSONVILLE, NY","J",7,"J",19,"H",89,4,"HUGHSONVILLE","NY","DUTCHESS"
"12538","HYDE PARK, NY","G",3693,"H",30352,"H",123055,291,"HYDE PARK","NY","DUTCHESS"
"12540","LAGRANGEVILLE, NY","H",3626,"J",70579,"J",267724,209,"LAGRANGEVILLE","NY","DUTCHESS"
"12541","LIVINGSTON, NY","J",186,"H",1855,"H",7764,10,"LIVINGSTON","NY","COLUMBIA"
"12542","MARLBORO, NY","G",1169,"G",15585,"G",70433,118,"MARLBORO","NY","ULSTER"
"12543","MAYBROOK, NY","H",717,"J",9238,"H",39864,33,"MAYBROOK","NY","ORANGE"
"12544","MELLENVILLE, NY","J",71,"J",804,"J",2892,4,"MELLENVILLE","NY","COLUMBIA"
"12545","MILLBROOK, NY","G",1615,"G",15516,"G",66127,200,"MILLBROOK","NY","DUTCHESS"
"12546","MILLERTON, NY","H",973,"G",8142,"G",39101,117,"MILLERTON","NY","DUTCHESS"
"12547","MILTON, NY","G",803,"G",6521,"G",27677,66,"MILTON","NY","ULSTER"
"12548","MODENA, NY","G",270,"G",2303,"G",9295,31,"MODENA","NY","ULSTER"
"12549","MONTGOMERY, NY","G",4749,"G",52269,"G",225109,313,"MONTGOMERY","NY","ORANGE"
"12550","NEWBURGH, NY","G",22607,"G",222265,"G",908533,1552,"NEWBURGH","NY","ORANGE"
"12551","NEWBURGH, NY","J",179,"J",2463,"J",11262,9,"NEWBURGH","NY","ORANGE"
"12552","NEWBURGH, NY","H",42,"H",701,"H",2874,4,"NEWBURGH","NY","ORANGE"
"12553","NEW WINDSOR, NY","G",8512,"G",95213,"G",403981,636,"NEW WINDSOR","NY","ORANGE"
"12561","NEW PALTZ, NY","G",5285,"G",38649,"G",170339,546,"NEW PALTZ","NY","ULSTER"
"12563","PATTERSON, NY","G",1488,"H",15932,"H",63818,180,"PATTERSON","NY","PUTNAM"
"12564","PAWLING, NY","G",1729,"G",15482,"G",65889,235,"PAWLING","NY","DUTCHESS"
"12565","PHILMONT, NY","G",462,"H",3558,"H",15423,35,"PHILMONT","NY","COLUMBIA"
"12566","PINE BUSH, NY","G",1360,"G",8902,"G",40554,230,"PINE BUSH","NY","ORANGE"
"12567","PINE PLAINS, NY","H",390,"H",3298,"H",15164,85,"PINE PLAINS","NY","DUTCHESS"
"12568","PLATTEKILL, NY","G",198,"G",438,"H",2435,14,"PLATTEKILL","NY","ULSTER"
"12569","PLEASANT VALLEY, NY","G",1325,"G",13757,"G",54657,214,"PLEASANT VALLEY","NY","DUTCHESS"
"12570","POUGHQUAG, NY","H",381,"G",2580,"G",12148,103,"POUGHQUAG","NY","DUTCHESS"
"12571","RED HOOK, NY","H",2328,"G",19549,"G",86953,290,"RED HOOK","NY","DUTCHESS"
"12572","RHINEBECK, NY","G",4476,"G",46674,"G",197504,387,"RHINEBECK","NY","DUTCHESS"
"12574","RHINECLIFF, NY","J",54,"G",253,"H",2833,14,"RHINECLIFF","NY","DUTCHESS"
"12575","ROCK TAVERN, NY","H",576,"G",8344,"G",33214,58,"ROCK TAVERN","NY","ORANGE"
"12577","SALISBURY MILLS, NY","H",147,"G",1127,"G",6049,36,"SALISBURY MILLS","NY","ORANGE"
"12578","SALT POINT, NY","G",334,"H",2771,"G",12088,71,"SALT POINT","NY","DUTCHESS"
"12580","STAATSBURG, NY","H",1119,"H",12483,"H",49078,72,"STAATSBURG","NY","DUTCHESS"
"12581","STANFORDVILLE, NY","H",234,"G",2177,"G",10344,62,"STANFORDVILLE","NY","DUTCHESS"
"12582","STORMVILLE, NY","H",432,"H",5363,"H",24007,75,"STORMVILLE","NY","DUTCHESS"
"12583","TIVOLI, NY","H",272,"G",1999,"G",11200,56,"TIVOLI","NY","DUTCHESS"
"12584","VAILS GATE, NY","H",893,"H",7213,"H",28363,43,"VAILS GATE","NY","ORANGE"
"12585","VERBANK, NY","H",85,"G",563,"G",3266,21,"VERBANK","NY","DUTCHESS"
"12586","WALDEN, NY","G",1578,"G",17145,"G",70426,228,"WALDEN","NY","ORANGE"
"12588","WALKER VALLEY, NY","G",13,"J",68,"J",337,7,"WALKER VALLEY","NY","ULSTER"
"12589","WALLKILL, NY","H",1007,"H",9512,"G",44464,215,"WALLKILL","NY","ULSTER"
"12590","WAPPINGERS FALLS, NY","G",8369,"G",77530,"G",333162,827,"WAPPINGERS FALLS","NY","DUTCHESS"
"12592","WASSAIC, NY","J",156,"J",2400,"J",8778,21,"WASSAIC","NY","DUTCHESS"
"12594","WINGDALE, NY","G",504,"H",4686,"G",18485,76,"WINGDALE","NY","DUTCHESS"
"12601","POUGHKEEPSIE, NY","G",28495,"H",379636,"G",1509494,1347,"POUGHKEEPSIE","NY","DUTCHESS"
"12602","POUGHKEEPSIE, NY","G",222,"H",2343,"H",8455,13,"POUGHKEEPSIE","NY","DUTCHESS"
"12603","POUGHKEEPSIE, NY","G",8961,"G",82522,"G",343999,940,"POUGHKEEPSIE","NY","DUTCHESS"
"12604","POUGHKEEPSIE, NY","J",3105,"J",21552,"J",88552,10,"POUGHKEEPSIE","NY","DUTCHESS"
"12701","MONTICELLO, NY","G",5428,"G",44183,"G",201092,427,"MONTICELLO","NY","SULLIVAN"
"12719","BARRYVILLE, NY","G",103,"G",721,"G",4108,31,"BARRYVILLE","NY","SULLIVAN"
"12720","BETHEL, NY","J",130,"J",1516,"J",7806,15,"BETHEL","NY","SULLIVAN"
"12721","BLOOMINGBURG, NY","G",592,"H",5528,"G",24384,108,"BLOOMINGBURG","NY","SULLIVAN"
"12723","CALLICOON, NY","G",818,"G",6150,"G",28026,73,"CALLICOON","NY","SULLIVAN"
"12725","CLARYVILLE, NY","J",230,"J",1465,"J",7310,7,"CLARYVILLE","NY","SULLIVAN"
"12726","COCHECTON, NY","J",124,"H",1126,"G",6806,25,"COCHECTON","NY","SULLIVAN"
"12729","CUDDEBACKVILLE, NY","H",378,"H",3207,"H",13005,22,"CUDDEBACKVILLE","NY","ORANGE"
"12732","ELDRED, NY","G",72,"J",545,"J",2364,17,"ELDRED","NY","SULLIVAN"
"12733","FALLSBURG, NY","H",208,"H",1730,"H",7213,27,"FALLSBURG","NY","SULLIVAN"
"12734","FERNDALE, NY","G",604,"H",12304,"H",31688,42,"FERNDALE","NY","SULLIVAN"
"12736","FREMONT CENTER, NY","J",22,"H",174,"H",1703,4,"FREMONT CENTER","NY","SULLIVAN"
"12737","GLEN SPEY, NY","H",209,"H",1300,"H",5999,29,"GLEN SPEY","NY","SULLIVAN"
"12738","GLEN WILD, NY","J",7,"J",25,"J",232,6,"GLEN WILD","NY","SULLIVAN"
"12740","GRAHAMSVILLE, NY","J",100,"G",715,"G",3079,32,"GRAHAMSVILLE","NY","SULLIVAN"
"12741","HANKINS, NY","J",11,"J",47,"H",194,5,"HANKINS","NY","SULLIVAN"
"12742","HARRIS, NY","J",1935,"J",21988,"J",96194,16,"HARRIS","NY","SULLIVAN"
"12743","HIGHLAND LAKE, NY","G",13,"J",60,"H",315,4,"HIGHLAND LAKE","NY","SULLIVAN"
"12745","HORTONVILLE, NY","H",25,"J",405,"J",1731,4,"HORTONVILLE","NY","SULLIVAN"
"12746","HUGUENOT, NY","J",253,"J",2929,"J",12557,11,"HUGUENOT","NY","ORANGE"
"12747","HURLEYVILLE, NY","G",262,"G",2104,"G",10057,28,"HURLEYVILLE","NY","SULLIVAN"
"12748","JEFFERSONVILLE, NY","H",324,"H",2758,"H",11801,52,"JEFFERSONVILLE","NY","SULLIVAN"
"12749","KAUNEONGA LAKE, NY","H",26,"G",106,"G",1138,20,"KAUNEONGA LAKE","NY","SULLIVAN"
"12750","KENOZA LAKE, NY","G",10,"H",110,"G",674,6,"KENOZA LAKE","NY","SULLIVAN"
"12751","KIAMESHA LAKE, NY","H",102,"H",453,"H",1788,11,"KIAMESHA LAKE","NY","SULLIVAN"
"12752","LAKE HUNTINGTON, NY","J",60,"J",494,"J",2244,6,"LAKE HUNTINGTON","NY","SULLIVAN"
"12754","LIBERTY, NY","G",2056,"G",16637,"G",70255,228,"LIBERTY","NY","SULLIVAN"
"12758","LIVINGSTON MANOR, NY","H",693,"H",4570,"H",23649,88,"LIVINGSTON MANOR","NY","SULLIVAN"
"12759","LOCH SHELDRAKE, NY","J",494,"J",4614,"J",20651,50,"LOCH SHELDRAKE","NY","SULLIVAN"
"12760","LONG EDDY, NY","H",38,"H",390,"H",1529,8,"LONG EDDY","NY","SULLIVAN"
"12762","MONGAUP VALLEY, NY","H",60,"H",595,"H",2552,17,"MONGAUP VALLEY","NY","SULLIVAN"
"12763","MOUNTAIN DALE, NY","G",115,"H",675,"G",2964,18,"MOUNTAIN DALE","NY","SULLIVAN"
